id,audio_filepath,duration,class
id_6yew87w3xk,id_6yew87w3xk.wav,1.478,down
id_cmmqgw0cju,id_cmmqgw0cju.wav,1.078,up
id_at7tppa71n,id_at7tppa71n.wav,1.834,up
id_dhqvkp4x24,id_dhqvkp4x24.wav,1.298,no
id_03w3kow95o,id_03w3kow95o.wav,1.478,down
id_8v4jzdh1x6,id_8v4jzdh1x6.wav,1.984,left
id_ukryqixkv9,id_ukryqixkv9.wav,1.914,stop
id_gu25cbbgvm,id_gu25cbbgvm.wav,1.338,left
id_v2l6ys1hqg,id_v2l6ys1hqg.wav,1.664,no
id_x1upiexsrc,id_x1upiexsrc.wav,1.494,no
id_q6tdek98xj,id_q6tdek98xj.wav,1.974,left
id_mv2s8rtm2m,id_mv2s8rtm2m.wav,1.674,yes
id_xdt8l5y88m,id_xdt8l5y88m.wav,2.274,go
id_kjyfnsyioe,id_kjyfnsyioe.wav,1.358,down
id_x78ejj8wrt,id_x78ejj8wrt.wav,1.338,left
id_240f7w8fxf,id_240f7w8fxf.wav,1.914,stop
id_1525f3htho,id_1525f3htho.wav,1.674,yes
id_6lx8a8vh44,id_6lx8a8vh44.wav,2.2735,go
id_9vvfuafm0g,id_9vvfuafm0g.wav,1.634,down
id_gqgv816voi,id_gqgv816voi.wav,1.984,up
id_0b8tp4g43r,id_0b8tp4g43r.wav,1.078,up
id_e7v29j2psw,id_e7v29j2psw.wav,1.934,right
id_a3jxsphmzv,id_a3jxsphmzv.wav,2.667,go
id_iize0et46l,id_iize0et46l.wav,2.274,go
id_wafpjrv3ma,id_wafpjrv3ma.wav,2.118,go
id_vhlwbfglhf,id_vhlwbfglhf.wav,1.934,right
id_geje9nyaoq,id_geje9nyaoq.wav,2.133,stop
id_6ws61m66hg,id_6ws61m66hg.wav,1.674,yes
id_udwa8f01rs,id_udwa8f01rs.wav,1.354,yes
id_1ea8rmaci0,id_1ea8rmaci0.wav,1.278,go
id_gn5ehl9q9w,id_gn5ehl9q9w.wav,1.578,up
id_wbahn1wddw,id_wbahn1wddw.wav,2.378,yes
id_nvp4upe5u7,id_nvp4upe5u7.wav,1.298,no
id_3e6wagdub2,id_3e6wagdub2.wav,1.578,up
id_rhghar72ds,id_rhghar72ds.wav,2.069,no
id_gk8ldhhd9u,id_gk8ldhhd9u.wav,2.118,go
id_hv7a5izjll,id_hv7a5izjll.wav,2.178,right
id_xvhinecym0,id_xvhinecym0.wav,1.578,up
id_wtiwqnxs05,id_wtiwqnxs05.wav,2.2735,go
id_uuok3b8mxp,id_uuok3b8mxp.wav,1.914,stop
id_humuvxtbj5,id_humuvxtbj5.wav,1.984,left
id_7prbim1pvx,id_7prbim1pvx.wav,2.178,right
id_0zjrw4ixue,id_0zjrw4ixue.wav,1.3378333333333334,left
id_2ac5ga0czj,id_2ac5ga0czj.wav,1.914,stop
id_avfl8z0rny,id_avfl8z0rny.wav,1.138,stop
id_fgpwbnytct,id_fgpwbnytct.wav,1.834,up
id_v2z561zanm,id_v2z561zanm.wav,1.654,right
id_h07bpjabi1,id_h07bpjabi1.wav,1.984,up
id_c4uqrt67hd,id_c4uqrt67hd.wav,2.069,no
id_13swbn11cl,id_13swbn11cl.wav,1.38,go
id_s37eu8be37,id_s37eu8be37.wav,1.578,yes
id_b5vktwqd5d,id_b5vktwqd5d.wav,1.478,down
id_7zk9xtes0w,id_7zk9xtes0w.wav,1.834,up
id_3s2ucjqeqv,id_3s2ucjqeqv.wav,2.998,left
id_lnasq7gysw,id_lnasq7gysw.wav,1.834,up
id_ccjfhb922n,id_ccjfhb922n.wav,1.984,left
id_vipm4wlwns,id_vipm4wlwns.wav,1.494,no
id_h9xccffw0p,id_h9xccffw0p.wav,1.354,yes
id_r9o28iwt95,id_r9o28iwt95.wav,2.261,right
id_6nj4ebqe59,id_6nj4ebqe59.wav,2.176,down
id_295pd96uek,id_295pd96uek.wav,1.574,left
id_dkoodn4lle,id_dkoodn4lle.wav,2.998,left
id_6bvdaifkac,id_6bvdaifkac.wav,2.112,stop
id_0rigvpbg1d,id_0rigvpbg1d.wav,2.854,stop
id_ktkpnqv7vy,id_ktkpnqv7vy.wav,1.574,left
id_gpqr7kmmxu,id_gpqr7kmmxu.wav,1.138,stop
id_etwa7t79tb,id_etwa7t79tb.wav,1.478,down
id_tps3zievwi,id_tps3zievwi.wav,2.133,stop
id_4oy3rtt8dp,id_4oy3rtt8dp.wav,1.238,right
id_a3skoum46g,id_a3skoum46g.wav,2.118,go
id_nczmglz3q7,id_nczmglz3q7.wav,2.074,go
id_ij06qywbcn,id_ij06qywbcn.wav,2.133,stop
id_c04nu9r5if,id_c04nu9r5if.wav,1.358,down
id_60xp2jul22,id_60xp2jul22.wav,1.078,up
id_h4fux753zv,id_h4fux753zv.wav,2.378,yes
id_2rxhulbo6s,id_2rxhulbo6s.wav,1.574,left
id_yt2rhk1xyo,id_yt2rhk1xyo.wav,1.238,right
id_3kbxvkp2an,id_3kbxvkp2an.wav,1.338,left
id_6kjmmqohx3,id_6kjmmqohx3.wav,1.494,no
id_woimwe9hfy,id_woimwe9hfy.wav,1.354,yes
id_s3x2sr41kq,id_s3x2sr41kq.wav,1.574,left
id_n7re2vc4o1,id_n7re2vc4o1.wav,1.078,up
id_p8lia7pn8v,id_p8lia7pn8v.wav,2.074,no
id_t6patj9ra9,id_t6patj9ra9.wav,2.274,go
id_l1avnumnpu,id_l1avnumnpu.wav,1.578,up
id_ih0uu2ggwl,id_ih0uu2ggwl.wav,2.118,go
id_ni8cg6xkui,id_ni8cg6xkui.wav,1.298,no
id_djtwnlne5y,id_djtwnlne5y.wav,1.792,right
id_f43rh9ave4,id_f43rh9ave4.wav,1.984,up
id_iox5q1tp0q,id_iox5q1tp0q.wav,1.664,yes
id_1dhc8rpxpb,id_1dhc8rpxpb.wav,2.667,go
id_g4vhk2pakd,id_g4vhk2pakd.wav,1.078,up
id_6qqeyo1x4i,id_6qqeyo1x4i.wav,1.834,up
id_a3v80p11ed,id_a3v80p11ed.wav,1.834,up
id_eetts5y9yo,id_eetts5y9yo.wav,1.338,left
id_n4zrxtd1j2,id_n4zrxtd1j2.wav,2.069,no
id_q855vhwkkg,id_q855vhwkkg.wav,1.278,go
id_tpfqnqsa20,id_tpfqnqsa20.wav,2.134,stop
id_pblztgg8k6,id_pblztgg8k6.wav,1.934,right
id_7ptbhu0hdm,id_7ptbhu0hdm.wav,1.5535,up
id_lrsddxd0da,id_lrsddxd0da.wav,1.664,yes
id_rgv4daqpo7,id_rgv4daqpo7.wav,1.354,yes
id_7g9e9joelg,id_7g9e9joelg.wav,1.6,go
id_q1gluox806,id_q1gluox806.wav,1.974,left
id_c9iroxft5e,id_c9iroxft5e.wav,1.554,up
id_q3uitvztyc,id_q3uitvztyc.wav,1.792,right
id_4haj02adrw,id_4haj02adrw.wav,2.178,right
id_x189nnvb6q,id_x189nnvb6q.wav,2.2613333333333334,right
id_blz5c0mj3t,id_blz5c0mj3t.wav,1.298,no
id_ny9b5vldrg,id_ny9b5vldrg.wav,2.074,go
id_rqo7j4dre5,id_rqo7j4dre5.wav,1.578,up
id_34ztx6ztd7,id_34ztx6ztd7.wav,1.934,right
id_uxq8pttqm3,id_uxq8pttqm3.wav,1.674,yes
id_l36d5lx5wh,id_l36d5lx5wh.wav,1.664,yes
id_8350ikjdd7,id_8350ikjdd7.wav,1.792,right
id_pvan27mvql,id_pvan27mvql.wav,1.38,go
id_5tdnh1gdsc,id_5tdnh1gdsc.wav,2.274,down
id_mwp8rvl2ao,id_mwp8rvl2ao.wav,1.6,go
id_5drpg6gkwj,id_5drpg6gkwj.wav,1.338,left
id_cswbuuflis,id_cswbuuflis.wav,2.261,right
id_bbkczrcvmf,id_bbkczrcvmf.wav,1.792,right
id_8ytze0hms2,id_8ytze0hms2.wav,2.261,right
id_cf4n86y8yz,id_cf4n86y8yz.wav,1.354,yes
id_mqcyeu7d39,id_mqcyeu7d39.wav,2.027,down
id_pzzxfomb6k,id_pzzxfomb6k.wav,2.274,down
id_x2hg6oe6hj,id_x2hg6oe6hj.wav,1.664,no
id_gkcdyi09ic,id_gkcdyi09ic.wav,2.074,no
id_y3fuz3p5l6,id_y3fuz3p5l6.wav,2.133,yes
id_g4939xohks,id_g4939xohks.wav,1.358,down
id_ucen5zg6xl,id_ucen5zg6xl.wav,2.178,right
id_0xu788dyzt,id_0xu788dyzt.wav,1.984,up
id_v9hzdy91sx,id_v9hzdy91sx.wav,2.133,yes
id_3q7he77mfe,id_3q7he77mfe.wav,1.238,right
id_c1940k2qlx,id_c1940k2qlx.wav,2.133,yes
id_ttdmc8o8yv,id_ttdmc8o8yv.wav,1.298,no
id_p7y09ijvnw,id_p7y09ijvnw.wav,1.078,up
id_pashuu2r6a,id_pashuu2r6a.wav,1.554,up
id_jl7udw1rzt,id_jl7udw1rzt.wav,2.2735,down
id_qn0rh3c2gh,id_qn0rh3c2gh.wav,2.274,go
id_sqdhrnhv90,id_sqdhrnhv90.wav,1.914,stop
id_7zilvb0jlc,id_7zilvb0jlc.wav,1.298,no
id_yn1bezqls3,id_yn1bezqls3.wav,1.974,left
id_se51g9yb7h,id_se51g9yb7h.wav,2.667,go
id_hmwxovbt8h,id_hmwxovbt8h.wav,1.634,down
id_zkluo3uqsm,id_zkluo3uqsm.wav,1.634,down
id_wkirjc7uns,id_wkirjc7uns.wav,1.984,up
id_dk03u2o5g7,id_dk03u2o5g7.wav,2.854,stop
id_yyncdppkv3,id_yyncdppkv3.wav,1.478,down
id_blzlxgk6zq,id_blzlxgk6zq.wav,1.654,right
id_yxmy59j1dn,id_yxmy59j1dn.wav,1.554,up
id_qfjmu9osgn,id_qfjmu9osgn.wav,1.578,yes
id_qded1jqdgs,id_qded1jqdgs.wav,1.634,down
id_er4kr2458w,id_er4kr2458w.wav,1.834,up
id_ryllsc0btz,id_ryllsc0btz.wav,1.634,down
id_1n1uu39vtk,id_1n1uu39vtk.wav,1.654,right
id_p37uvkakfe,id_p37uvkakfe.wav,1.984,left
id_nptpy5hfok,id_nptpy5hfok.wav,2.027,down
id_sln7uainv1,id_sln7uainv1.wav,2.178,right
id_qj3xxfub7m,id_qj3xxfub7m.wav,2.261,right
id_qrraiudfhw,id_qrraiudfhw.wav,1.984,left
id_q0kmtw0nrl,id_q0kmtw0nrl.wav,2.176,down
id_0z3hyk6ffm,id_0z3hyk6ffm.wav,1.358,down
id_oaf3t6vgi6,id_oaf3t6vgi6.wav,2.274,go
id_a37s7y4g57,id_a37s7y4g57.wav,1.664,no
id_7iykic96ph,id_7iykic96ph.wav,2.998,left
id_fsrpykor3x,id_fsrpykor3x.wav,1.578,yes
id_58cq16kqke,id_58cq16kqke.wav,1.578,yes
id_awcudk0fah,id_awcudk0fah.wav,2.178,right
id_kriyj6tkwy,id_kriyj6tkwy.wav,1.792,right
id_7p46956xbc,id_7p46956xbc.wav,1.238,right
id_45h4unq7xa,id_45h4unq7xa.wav,1.634,down
id_bm50pl23o1,id_bm50pl23o1.wav,1.078,up
id_qhz485pjk4,id_qhz485pjk4.wav,2.178,right
id_22qqfc693q,id_22qqfc693q.wav,2.069,no
id_1i5g6vsejt,id_1i5g6vsejt.wav,2.118,go
id_fmr2pzb640,id_fmr2pzb640.wav,1.792,right
id_lyndp9odbm,id_lyndp9odbm.wav,1.834,up
id_ndulrtegav,id_ndulrtegav.wav,2.998,left
id_kjdsn8w4op,id_kjdsn8w4op.wav,1.354,yes
id_o3s1src6pl,id_o3s1src6pl.wav,2.133,stop
id_n9lk95xk1m,id_n9lk95xk1m.wav,1.138,stop
id_wm4u868t1f,id_wm4u868t1f.wav,1.834,up
id_43qo5u9s87,id_43qo5u9s87.wav,2.133,stop
id_ga26eowxrh,id_ga26eowxrh.wav,1.654,right
id_wx1d2dv3e9,id_wx1d2dv3e9.wav,1.574,left
id_e86dgwevy4,id_e86dgwevy4.wav,1.6,go
id_07g7ywkv4v,id_07g7ywkv4v.wav,1.278,go
id_628dljqi4r,id_628dljqi4r.wav,1.354,yes
id_ppytbz1yi9,id_ppytbz1yi9.wav,1.138,stop
id_64n7pfmkuy,id_64n7pfmkuy.wav,1.834,up
id_1snp3xz75o,id_1snp3xz75o.wav,2.998,left
id_d6ugfdlm5k,id_d6ugfdlm5k.wav,1.674,yes
id_8fio8os7nb,id_8fio8os7nb.wav,2.6666666666666665,go
id_hc4l1m9c90,id_hc4l1m9c90.wav,1.298,no
id_bmdgp5ubvs,id_bmdgp5ubvs.wav,1.634,down
id_oh9ebpwjek,id_oh9ebpwjek.wav,1.478,down
id_cg6bdu7cbi,id_cg6bdu7cbi.wav,2.378,yes
id_9d1x8bv26p,id_9d1x8bv26p.wav,1.634,down
id_y0ebrz99nr,id_y0ebrz99nr.wav,2.134,stop
id_hatk7w5swc,id_hatk7w5swc.wav,1.914,stop
id_lt68vs43du,id_lt68vs43du.wav,2.112,stop
id_88k3hxpfp7,id_88k3hxpfp7.wav,1.984,left
id_gokuooa4h8,id_gokuooa4h8.wav,2.667,go
id_i3ox3q1czl,id_i3ox3q1czl.wav,1.298,no
id_g0zzz08vbo,id_g0zzz08vbo.wav,2.074,go
id_vm4wbkmu77,id_vm4wbkmu77.wav,1.934,right
id_x41ga9rvdf,id_x41ga9rvdf.wav,2.133,stop
id_pw5hcba8cl,id_pw5hcba8cl.wav,1.664,yes
id_nle90fdt15,id_nle90fdt15.wav,2.027,down
id_qevclowjas,id_qevclowjas.wav,2.178,right
id_ez3hz01oji,id_ez3hz01oji.wav,1.494,no
id_3alnm0u1ey,id_3alnm0u1ey.wav,2.261,right
id_q83krgpqk5,id_q83krgpqk5.wav,1.338,left
id_hzw5cmhd4x,id_hzw5cmhd4x.wav,2.347,up
id_y3tk3nyl9v,id_y3tk3nyl9v.wav,1.238,right
id_blys0dieh1,id_blys0dieh1.wav,2.2735,down
id_6ktop85max,id_6ktop85max.wav,2.134,stop
id_tprulzksco,id_tprulzksco.wav,1.578,yes
id_7b4r4eucmu,id_7b4r4eucmu.wav,1.278,go
id_oqr0byd1rc,id_oqr0byd1rc.wav,1.6,go
id_cuh0eds9jz,id_cuh0eds9jz.wav,2.133,stop
id_5eavg1vg5y,id_5eavg1vg5y.wav,1.792,right
id_18rblzxgou,id_18rblzxgou.wav,1.792,right
id_yo7680pzju,id_yo7680pzju.wav,1.078,up
id_of9jwssrqj,id_of9jwssrqj.wav,1.914,stop
id_q8678fqcqk,id_q8678fqcqk.wav,2.027,down
id_a8fal08nve,id_a8fal08nve.wav,2.998,left
id_bao9deb639,id_bao9deb639.wav,1.6,go
id_m3f3v4hclc,id_m3f3v4hclc.wav,1.6,go
id_7bo0lkhfvs,id_7bo0lkhfvs.wav,1.478,down
id_sz6b7rv8lh,id_sz6b7rv8lh.wav,1.6,go
id_m47cb28437,id_m47cb28437.wav,1.984,up
id_0fhq0ertvi,id_0fhq0ertvi.wav,1.674,yes
id_baomf4j8xd,id_baomf4j8xd.wav,2.118,go
id_aj2w6id3ax,id_aj2w6id3ax.wav,2.112,stop
id_oqne31o1dm,id_oqne31o1dm.wav,2.378,yes
id_dvszozldgl,id_dvszozldgl.wav,1.554,up
id_ght62erl7l,id_ght62erl7l.wav,1.899,left
id_3l03qh0vrq,id_3l03qh0vrq.wav,1.354,yes
id_k795j8l6in,id_k795j8l6in.wav,1.554,up
id_id4fxutjyk,id_id4fxutjyk.wav,1.338,left
id_82xdf8rg9j,id_82xdf8rg9j.wav,1.654,right
id_ar90q1tdli,id_ar90q1tdli.wav,1.664,no
id_iswb9q1y89,id_iswb9q1y89.wav,1.792,right
id_6690snrth8,id_6690snrth8.wav,1.578,up
id_ue6gxk91al,id_ue6gxk91al.wav,1.478,down
id_rn8qv6ik5y,id_rn8qv6ik5y.wav,1.899,left
id_5dnvjnluvn,id_5dnvjnluvn.wav,2.027,down
id_7jzvt9i7nr,id_7jzvt9i7nr.wav,1.078,no
id_tefhgnlyub,id_tefhgnlyub.wav,2.347,up
id_8v2adyx3st,id_8v2adyx3st.wav,2.998,left
id_o16j7jk2uk,id_o16j7jk2uk.wav,1.984,up
id_h6umquv0b1,id_h6umquv0b1.wav,2.133,yes
id_w1p7u3i4oc,id_w1p7u3i4oc.wav,1.138,stop
id_3e3fcb4z4d,id_3e3fcb4z4d.wav,2.274,down
id_bsklk1cx6a,id_bsklk1cx6a.wav,2.378,yes
id_599dwla1xa,id_599dwla1xa.wav,1.654,right
id_h8xvfgvxy1,id_h8xvfgvxy1.wav,2.134,stop
id_zk8oqjmcxf,id_zk8oqjmcxf.wav,1.674,yes
id_bcutt0xz1e,id_bcutt0xz1e.wav,2.133,stop
id_j12o16xckv,id_j12o16xckv.wav,2.134,stop
id_dsv1xd3dy0,id_dsv1xd3dy0.wav,2.274,down
id_vyhc8529d7,id_vyhc8529d7.wav,2.261,right
id_xjghmwzbb8,id_xjghmwzbb8.wav,2.074,no
id_l9lmmjtjfi,id_l9lmmjtjfi.wav,1.478,down
id_dbhr6qf503,id_dbhr6qf503.wav,1.298,no
id_qbow1lx5ue,id_qbow1lx5ue.wav,1.984,up
id_t6zi917i01,id_t6zi917i01.wav,2.261,right
id_ue1eneyokf,id_ue1eneyokf.wav,1.358,down
id_5vpqagc3jn,id_5vpqagc3jn.wav,1.974,left
id_hf62274prp,id_hf62274prp.wav,1.634,down
id_vu4oqjjliu,id_vu4oqjjliu.wav,1.38,go
id_c8xmp0n9po,id_c8xmp0n9po.wav,1.974,left
id_yy6j8m36zd,id_yy6j8m36zd.wav,2.261,right
id_yffu2fdw7r,id_yffu2fdw7r.wav,2.134,stop
id_h9ek6h0nv3,id_h9ek6h0nv3.wav,1.554,up
id_jt1tyt5pa7,id_jt1tyt5pa7.wav,1.478,down
id_g2obj8bcvw,id_g2obj8bcvw.wav,1.478,down
id_udsjdjutus,id_udsjdjutus.wav,1.578,yes
id_b5qvom7k17,id_b5qvom7k17.wav,1.298,no
id_14dvkn6cr7,id_14dvkn6cr7.wav,1.974,left
id_6begl6ycrm,id_6begl6ycrm.wav,1.578,yes
id_6mf13114df,id_6mf13114df.wav,1.578,up
id_8uojxevzvd,id_8uojxevzvd.wav,1.578,up
id_6iee1xbem5,id_6iee1xbem5.wav,1.3378333333333334,left
id_2ptk51w4br,id_2ptk51w4br.wav,1.478,down
id_11y9am7z9z,id_11y9am7z9z.wav,1.634,down
id_ve4r8rvkj0,id_ve4r8rvkj0.wav,2.176,down
id_qv67ff10mx,id_qv67ff10mx.wav,1.899,left
id_a298n6thy5,id_a298n6thy5.wav,1.974,left
id_dfbqzaw9kk,id_dfbqzaw9kk.wav,1.298,no
id_7rvp7uotwo,id_7rvp7uotwo.wav,2.133,stop
id_jykd9d4spr,id_jykd9d4spr.wav,1.934,right
id_jwobyq3grx,id_jwobyq3grx.wav,1.654,right
id_utgcnekf9a,id_utgcnekf9a.wav,2.176,down
id_4kdkaav52t,id_4kdkaav52t.wav,2.667,go
id_6p5nce7tyw,id_6p5nce7tyw.wav,2.133,yes
id_smwe5qjqye,id_smwe5qjqye.wav,1.494,no
id_yevs7seigk,id_yevs7seigk.wav,2.261,right
id_j6o0ax5wet,id_j6o0ax5wet.wav,1.578,yes
id_rc3icje75y,id_rc3icje75y.wav,2.074,go
id_c5beo8ltbp,id_c5beo8ltbp.wav,2.274,down
id_is4sujvaht,id_is4sujvaht.wav,2.378,yes
id_97k93qzd8i,id_97k93qzd8i.wav,1.578,yes
id_9yypqml1w4,id_9yypqml1w4.wav,1.934,right
id_vsl8sgh947,id_vsl8sgh947.wav,1.238,right
id_2mbxas71v9,id_2mbxas71v9.wav,2.134,stop
id_owqukk813m,id_owqukk813m.wav,1.354,yes
id_m2xupue391,id_m2xupue391.wav,1.934,right
id_a6b4mnp9vu,id_a6b4mnp9vu.wav,1.974,left
id_8crpb0xndi,id_8crpb0xndi.wav,1.934,right
id_f2t72blqa6,id_f2t72blqa6.wav,2.378,yes
id_unzz7esgmd,id_unzz7esgmd.wav,2.133,yes
id_ddkwzsinhp,id_ddkwzsinhp.wav,2.667,go
id_c312mjzyh8,id_c312mjzyh8.wav,2.069,no
id_5rnxm4vny1,id_5rnxm4vny1.wav,2.261,right
id_lh6cwu9sb4,id_lh6cwu9sb4.wav,1.5778333333333334,yes
id_9vwhad1wgp,id_9vwhad1wgp.wav,1.298,no
id_oiha9y7e25,id_oiha9y7e25.wav,1.554,up
id_cedxzfnt2k,id_cedxzfnt2k.wav,1.664,no
id_ubde98blpk,id_ubde98blpk.wav,1.298,no
id_t04zahxy6d,id_t04zahxy6d.wav,2.133,stop
id_yq6t46zuh1,id_yq6t46zuh1.wav,1.914,stop
id_fhuthp8l4y,id_fhuthp8l4y.wav,1.984,up
id_gxqr139jaf,id_gxqr139jaf.wav,1.792,right
id_3fb0q1pft4,id_3fb0q1pft4.wav,1.478,down
id_tissymnpec,id_tissymnpec.wav,1.278,go
id_qcli0odt5c,id_qcli0odt5c.wav,1.478,down
id_jmvfl1vtqd,id_jmvfl1vtqd.wav,1.574,left
id_gq4nwftk18,id_gq4nwftk18.wav,1.934,right
id_bblnlfqdo8,id_bblnlfqdo8.wav,1.934,right
id_e50xa0v001,id_e50xa0v001.wav,1.5535,up
id_fijq1cc3ix,id_fijq1cc3ix.wav,1.578,yes
id_em8w07jvu6,id_em8w07jvu6.wav,1.494,no
id_n6cvuauh46,id_n6cvuauh46.wav,1.578,yes
id_4fk06yncqm,id_4fk06yncqm.wav,1.984,left
id_m0bitexg5s,id_m0bitexg5s.wav,2.274,go
id_n0mkp1gc83,id_n0mkp1gc83.wav,1.834,up
id_324z0oklyd,id_324z0oklyd.wav,1.354,yes
id_op7qu9enty,id_op7qu9enty.wav,1.554,up
id_raapa5xtcx,id_raapa5xtcx.wav,1.138,stop
id_4u0xka2kdy,id_4u0xka2kdy.wav,1.664,yes
id_4h1kru0lla,id_4h1kru0lla.wav,2.133,stop
id_k6jmf2w2sy,id_k6jmf2w2sy.wav,1.6,go
id_ayq58hel1l,id_ayq58hel1l.wav,1.634,down
id_9shtcldm10,id_9shtcldm10.wav,2.074,go
id_dy0ntaa53t,id_dy0ntaa53t.wav,1.664,no
id_6o5uewntwk,id_6o5uewntwk.wav,1.078,no
id_70hmdzq23a,id_70hmdzq23a.wav,2.854,stop
id_38mjkdbrip,id_38mjkdbrip.wav,2.998,left
id_p1mchcu46b,id_p1mchcu46b.wav,1.792,right
id_ntgpzxva7j,id_ntgpzxva7j.wav,1.654,right
id_3vsep3bqf1,id_3vsep3bqf1.wav,2.118,go
id_5i9y7zkru6,id_5i9y7zkru6.wav,1.38,go
id_hfax0afr1y,id_hfax0afr1y.wav,2.112,stop
id_slgagc9p8o,id_slgagc9p8o.wav,1.078,no
id_njw5g3zosz,id_njw5g3zosz.wav,1.238,right
id_geo7f3sot7,id_geo7f3sot7.wav,2.118,go
id_ek5n4q6g6l,id_ek5n4q6g6l.wav,2.027,down
id_utc42zrkkc,id_utc42zrkkc.wav,1.984,up
id_orokn8an8y,id_orokn8an8y.wav,2.133,stop
id_wwnpsmg7n9,id_wwnpsmg7n9.wav,2.176,down
id_szcfa1c9f4,id_szcfa1c9f4.wav,1.278,go
id_wh6qzbf62c,id_wh6qzbf62c.wav,1.478,down
id_j6io43uvr5,id_j6io43uvr5.wav,1.834,up
id_c60zi5reda,id_c60zi5reda.wav,2.133,yes
id_fj8b4ghixh,id_fj8b4ghixh.wav,2.027,down
id_3gdboakk7d,id_3gdboakk7d.wav,2.133,yes
id_d1sl8jbv96,id_d1sl8jbv96.wav,2.118,go
id_py9aztq42g,id_py9aztq42g.wav,2.1335,stop
id_bcskf4017q,id_bcskf4017q.wav,2.074,no
id_hdhcvs00a5,id_hdhcvs00a5.wav,2.074,no
id_aa1jmle9i5,id_aa1jmle9i5.wav,2.074,no
id_g1yb8fz9r8,id_g1yb8fz9r8.wav,1.478,down
id_gbbwylbhso,id_gbbwylbhso.wav,2.347,up
id_k3m4a3xdk5,id_k3m4a3xdk5.wav,1.792,right
id_0t8mqcn1op,id_0t8mqcn1op.wav,2.274,go
id_sqxkrciut3,id_sqxkrciut3.wav,2.3466666666666667,up
id_xadpcwbso8,id_xadpcwbso8.wav,2.998,left
id_9mvxtzkdzg,id_9mvxtzkdzg.wav,2.133,stop
id_utvv9q3zob,id_utvv9q3zob.wav,2.027,down
id_uobq863cj9,id_uobq863cj9.wav,2.274,down
id_j9iqobrzt3,id_j9iqobrzt3.wav,1.478,down
id_c4y6ypv2va,id_c4y6ypv2va.wav,2.069,no
id_mxh2a7r0od,id_mxh2a7r0od.wav,2.378,yes
id_it9hgyat0x,id_it9hgyat0x.wav,1.664,no
id_7c11nwlgcn,id_7c11nwlgcn.wav,1.984,up
id_dgtugpd67o,id_dgtugpd67o.wav,1.338,left
id_mcqaqxh8k7,id_mcqaqxh8k7.wav,2.854,stop
id_31rzrs7rco,id_31rzrs7rco.wav,1.934,right
id_9xvu4loc8m,id_9xvu4loc8m.wav,2.6666666666666665,go
id_saduwquvcl,id_saduwquvcl.wav,1.0778333333333334,up
id_hu7p05ad6g,id_hu7p05ad6g.wav,1.238,right
id_wo53heywn6,id_wo53heywn6.wav,2.133,yes
id_9nb18sb6r5,id_9nb18sb6r5.wav,1.278,go
id_v5p5zvuuca,id_v5p5zvuuca.wav,1.664,no
id_w4xyzlwrx1,id_w4xyzlwrx1.wav,1.078,no
id_ocns40lygx,id_ocns40lygx.wav,1.984,up
id_gxid54zt7c,id_gxid54zt7c.wav,1.078,no
id_qe82wuoko1,id_qe82wuoko1.wav,1.238,right
id_8zekl83lkz,id_8zekl83lkz.wav,1.6,go
id_eyi6mrrc9b,id_eyi6mrrc9b.wav,2.274,down
id_c6mbab30mp,id_c6mbab30mp.wav,2.134,stop
id_ohrtmxfoqk,id_ohrtmxfoqk.wav,2.134,stop
id_yx8da5gh91,id_yx8da5gh91.wav,1.574,left
id_fcau1yv0dk,id_fcau1yv0dk.wav,1.354,yes
id_ksezbtnfe7,id_ksezbtnfe7.wav,2.176,down
id_lc5oycactx,id_lc5oycactx.wav,1.914,stop
id_cm7myyrbbc,id_cm7myyrbbc.wav,1.478,down
id_s0hvngerow,id_s0hvngerow.wav,2.667,go
id_m2v808o5xx,id_m2v808o5xx.wav,2.176,down
id_hjghxzjjzu,id_hjghxzjjzu.wav,2.667,go
id_6tw04ylpw1,id_6tw04ylpw1.wav,2.118,go
id_jkc0tj4iy0,id_jkc0tj4iy0.wav,2.118,go
id_y9tldr5ozt,id_y9tldr5ozt.wav,2.074,go
id_78e114lz64,id_78e114lz64.wav,1.298,no
id_pr696uy9vj,id_pr696uy9vj.wav,1.792,right
id_1erg7db0io,id_1erg7db0io.wav,1.6,go
id_wx8utxgtsv,id_wx8utxgtsv.wav,2.998,left
id_e772peqe01,id_e772peqe01.wav,1.914,stop
id_ac2zjlsy30,id_ac2zjlsy30.wav,1.984,up
id_pe03viqwlq,id_pe03viqwlq.wav,1.078,up
id_mtkknir52k,id_mtkknir52k.wav,1.354,yes
id_6m1tc8fiu1,id_6m1tc8fiu1.wav,1.974,left
id_f68jv92szs,id_f68jv92szs.wav,1.354,yes
id_abl9czck05,id_abl9czck05.wav,1.6535,right
id_pi6yves13i,id_pi6yves13i.wav,1.792,right
id_9kp9mjxb7b,id_9kp9mjxb7b.wav,1.792,right
id_ew391iqnh6,id_ew391iqnh6.wav,1.138,stop
id_mf1tqe0eq8,id_mf1tqe0eq8.wav,1.792,right
id_a88vqg2qyi,id_a88vqg2qyi.wav,1.664,no
id_x9ru1o8mzm,id_x9ru1o8mzm.wav,1.478,down
id_u0ipjvnw3g,id_u0ipjvnw3g.wav,1.834,up
id_4v7gwd6epa,id_4v7gwd6epa.wav,2.118,go
id_fg57z82bth,id_fg57z82bth.wav,2.998,left
